,Pheno.MimNumber,value,Tissue,Disease,Gene Symbols,Gene.MimNumber,Cyto Location,Gtex_Tissue
2299,260500,11.75,Pituitary,PAPILLOMA OF CHOROID PLEXUS; CPP,"TP53, P53, LFS1 , BCC7",191170,17p13.1,Pituitary
2300,260500,39.58,cerebellum,PAPILLOMA OF CHOROID PLEXUS; CPP,"TP53, P53, LFS1 , BCC7",191170,17p13.1,Brain
2301,260540,17.29,globus pallidus,PARKINSON-DEMENTIA SYNDROME,"MAPT, MTBT1, DDPAC, MSTD",157140,17q21.31,Brain
2302,260540,8.19,Thalamus,PARKINSON-DEMENTIA SYNDROME,"MAPT, MTBT1, DDPAC, MSTD",157140,17q21.31,Brain
2303,260540,8.49,cerebellum,PARKINSON-DEMENTIA SYNDROME,"MAPT, MTBT1, DDPAC, MSTD",157140,17q21.31,Brain
2304,260540,27.03,subthalamic nucleus,PARKINSON-DEMENTIA SYNDROME,"MAPT, MTBT1, DDPAC, MSTD",157140,17q21.31,Brain
2305,260540,8.24,caudate nucleus,PARKINSON-DEMENTIA SYNDROME,"MAPT, MTBT1, DDPAC, MSTD",157140,17q21.31,Brain
2306,260920,13.67,Monocytes,HYPER-IgD SYNDROME; HIDS,"MVK, MVLK, POROK3",251170,12q24.11,Blood
2307,260920,8.71,bone marrow,HYPER-IgD SYNDROME; HIDS,"MVK, MVLK, POROK3",251170,12q24.11,Bone Marrow
2308,260920,12.9,lymph node,HYPER-IgD SYNDROME; HIDS,"MVK, MVLK, POROK3",251170,12q24.11,
2309,260920,43.88,skin,HYPER-IgD SYNDROME; HIDS,"MVK, MVLK, POROK3",251170,12q24.11,Skin
2310,261100,33.89,bone marrow,MEGALOBLASTIC ANEMIA 1,"CUBN, IFCR, MGA1",602997,10p13,Bone Marrow
2311,261100,33.89,bone marrow,MEGALOBLASTIC ANEMIA 1,AMN,605799,14q32.32,Bone Marrow
2312,261100,9.61,Liver,MEGALOBLASTIC ANEMIA 1,"CUBN, IFCR, MGA1",602997,10p13,Liver
2313,261100,9.61,Liver,MEGALOBLASTIC ANEMIA 1,AMN,605799,14q32.32,Liver
2314,261100,10.9,Thyroid,MEGALOBLASTIC ANEMIA 1,"CUBN, IFCR, MGA1",602997,10p13,Thyroid
2315,261100,10.9,Thyroid,MEGALOBLASTIC ANEMIA 1,AMN,605799,14q32.32,Thyroid
2316,261500,34.35,Monocytes,EOSINOPHIL PEROXIDASE DEFICIENCY; EPXD,"EPX, EPXD",131399,17q22,Blood
2317,261500,65.65,bone marrow,EOSINOPHIL PEROXIDASE DEFICIENCY; EPXD,"EPX, EPXD",131399,17q22,Bone Marrow
2318,261515,19.22,Testis Leydig Cell,D-BIFUNCTIONAL PROTEIN DEFICIENCY,"HSD17B4, PRLTS1",601860,5q23.1,Testis
2319,261515,23.52,testis,D-BIFUNCTIONAL PROTEIN DEFICIENCY,"HSD17B4, PRLTS1",601860,5q23.1,Testis
2320,261515,9.64,Liver,D-BIFUNCTIONAL PROTEIN DEFICIENCY,"HSD17B4, PRLTS1",601860,5q23.1,Liver
2321,261550,10.92,Testis Leydig Cell,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS","AMH, MIF",600957,19p13.3,Testis
2322,261550,10.92,Testis Leydig Cell,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS","AMHR2, AMHR",600956,12q13.13,Testis
2323,261550,29.71,Uterus,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS","AMH, MIF",600957,19p13.3,Uterus
2324,261550,29.71,Uterus,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS","AMHR2, AMHR",600956,12q13.13,Uterus
2325,261550,34.98,testis,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS","AMH, MIF",600957,19p13.3,Testis
2326,261550,34.98,testis,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS","AMHR2, AMHR",600956,12q13.13,Testis
2327,261750,23.31,Skeletal Muscle,GLYCOGEN STORAGE DISEASE IXb; GSD9B,PHKB,172490,16q12.1,Muscle
2328,261750,9.72,Heart,GLYCOGEN STORAGE DISEASE IXb; GSD9B,PHKB,172490,16q12.1,Heart
2329,261750,29.88,Liver,GLYCOGEN STORAGE DISEASE IXb; GSD9B,PHKB,172490,16q12.1,Liver
2330,261750,18.36,fetal liver,GLYCOGEN STORAGE DISEASE IXb; GSD9B,PHKB,172490,16q12.1,
2331,262190,9.6,skin,"PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES","INSR, HHF5",147670,19p13.2,Skin
2332,262190,14.71,TONGUE,"PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES","INSR, HHF5",147670,19p13.2,
2333,262190,24.85,Ovary,"PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES","INSR, HHF5",147670,19p13.2,Ovary
2334,262300,10.75,Temporal Lobe,ACHROMATOPSIA 3; ACHM3,"CNGB3, ACHM3, ACHM1",605080,8q21.3,Brain
2335,262300,51.89,Occipital Lobe,ACHROMATOPSIA 3; ACHM3,"CNGB3, ACHM3, ACHM1",605080,8q21.3,Brain
2336,262400,60.34,Pituitary,"ISOLATED GROWTH HORMONE DEFICIENCY, TYPE IA; IGHD1A","GH1, GHN, IGHD1B",139250,17q23.3,Pituitary
2337,262400,13.43,Hypothalamus,"ISOLATED GROWTH HORMONE DEFICIENCY, TYPE IA; IGHD1A","GH1, GHN, IGHD1B",139250,17q23.3,Brain
2338,262500,64.93,Pituitary,LARON SYNDROME,"GHR, GHIP",600946,5p13-p12,Pituitary
2339,262500,10.91,Hypothalamus,LARON SYNDROME,"GHR, GHIP",600946,5p13-p12,Brain
2340,262650,66.05,Pituitary,KOWARSKI SYNDROME,"GH1, GHN, IGHD1B",139250,17q23.3,Pituitary
2341,262650,11.15,Hypothalamus,KOWARSKI SYNDROME,"GH1, GHN, IGHD1B",139250,17q23.3,Brain
2342,263570,11.42,Skeletal Muscle,"POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM; APBN","GBE1, GSD4, APBD",607839,3p12.2,Muscle
2343,263570,11.76,spinal cord,"POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM; APBN","GBE1, GSD4, APBD",607839,3p12.2,Brain
2344,263570,12.14,cerebellum,"POLYGLUCOSAN BODY NEUROPATHY, ADULT FORM; APBN","GBE1, GSD4, APBD",607839,3p12.2,Brain
2345,263700,8.32,Liver,"PORPHYRIA, CONGENITAL ERYTHROPOIETIC",UROS,606938,10q26.2,Liver
2346,263800,28.25,kidney,GITELMAN SYNDROME; GTLMNS,"SLC12A3, NCCT, TSC",600968,16q13,Kidney
2347,263800,15.48,Skeletal Muscle,GITELMAN SYNDROME; GTLMNS,"SLC12A3, NCCT, TSC",600968,16q13,Muscle
2348,263800,21.12,Heart,GITELMAN SYNDROME; GTLMNS,"SLC12A3, NCCT, TSC",600968,16q13,Heart
2349,264070,53.35,skin,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D; HPABH4D","PCBD1, DCOH",126090,10q22.1,Skin
2350,264070,24.9,kidney,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D; HPABH4D","PCBD1, DCOH",126090,10q22.1,Kidney
2351,264070,21.75,Liver,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D; HPABH4D","PCBD1, DCOH",126090,10q22.1,Liver
2352,264300,15.75,Testis Leydig Cell,17-BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY,"HSD17B3, EDH17B3",605573,9q22.32,Testis
2353,264300,8.13,adrenal gland,17-BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY,"HSD17B3, EDH17B3",605573,9q22.32,Adrenal Gland
2354,264300,10.64,Ovary,17-BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY,"HSD17B3, EDH17B3",605573,9q22.32,Ovary
2355,264300,15.51,testis,17-BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY,"HSD17B3, EDH17B3",605573,9q22.32,Testis
2356,264350,8.58,Lung,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1A, BESC2",600228,12p13.31,Lung
2357,264350,8.58,Lung,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1B, BESC1",600760,16p12.2,Lung
2358,264350,8.58,Lung,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1G, PHA1, BESC3",600761,16p12.2,Lung
2359,264350,8.7,adrenal gland,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1A, BESC2",600228,12p13.31,Adrenal Gland
2360,264350,8.7,adrenal gland,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1B, BESC1",600760,16p12.2,Adrenal Gland
2361,264350,8.7,adrenal gland,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1G, PHA1, BESC3",600761,16p12.2,Adrenal Gland
2362,264350,53.57,kidney,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1A, BESC2",600228,12p13.31,Kidney
2363,264350,53.57,kidney,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1B, BESC1",600760,16p12.2,Kidney
2364,264350,53.57,kidney,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B","SCNN1G, PHA1, BESC3",600761,16p12.2,Kidney
2365,264470,63.59,Liver,PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY,"ACOX1, ACOX, SCOX",609751,17q25.1,Liver
2366,264470,36.41,kidney,PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY,"ACOX1, ACOX, SCOX",609751,17q25.1,Kidney
2367,264600,27.39,testis,PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH,SRD5A2,607306,2p23.1,Testis
2368,264600,9.42,Prostate,PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH,SRD5A2,607306,2p23.1,Prostate
2369,264600,23.45,Testis Leydig Cell,PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH,SRD5A2,607306,2p23.1,Testis
2370,265120,9.84,Cardiac Myocytes,"SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 1; SMDP1","SFTPB, SFTB3, SMDP1",178640,2p11.2,Heart
2371,265120,47.14,Lung,"SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 1; SMDP1","SFTPB, SFTB3, SMDP1",178640,2p11.2,Lung
2372,265120,10.89,Monocytes,"SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 1; SMDP1","SFTPB, SFTB3, SMDP1",178640,2p11.2,Blood
2373,265800,59.34,Monocytes,PYCNODYSOSTOSIS,CTSK,601105,1q21.3,Blood
2374,265800,8.37,Heart,PYCNODYSOSTOSIS,CTSK,601105,1q21.3,Heart
2375,265800,9.45,bone marrow,PYCNODYSOSTOSIS,CTSK,601105,1q21.3,Bone Marrow
2376,266120,23.8,bone marrow,"URIDINE 5-PRIME MONOPHOSPHATE HYDROLASE DEFICIENCY, HEMOLYTIC ANEMIA DUE TO","NT5C3A, NT5C3, UMPH1, PSN1",606224,7p14.3,Bone Marrow
2377,266120,11.98,kidney,"URIDINE 5-PRIME MONOPHOSPHATE HYDROLASE DEFICIENCY, HEMOLYTIC ANEMIA DUE TO","NT5C3A, NT5C3, UMPH1, PSN1",606224,7p14.3,Kidney
2378,266120,10.56,Liver,"URIDINE 5-PRIME MONOPHOSPHATE HYDROLASE DEFICIENCY, HEMOLYTIC ANEMIA DUE TO","NT5C3A, NT5C3, UMPH1, PSN1",606224,7p14.3,Liver
2379,266130,16.95,skin,GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD,"GSS, GSHS",601002,20q11.22,Skin
2380,266130,13.56,kidney,GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD,"GSS, GSHS",601002,20q11.22,Kidney
2381,266130,13.82,Liver,GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD,"GSS, GSHS",601002,20q11.22,Liver
2382,266130,13.54,cerebellum,GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD,"GSS, GSHS",601002,20q11.22,Brain
2383,266130,17.1,Monocytes,GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD,"GSS, GSHS",601002,20q11.22,Blood
2384,266140,11.73,bone marrow,"PYROPOIKILOCYTOSIS, HEREDITARY; HPP","SPTA1, EL2, SPH3, HS3, HPP",182860,1q23.1,Bone Marrow
2385,266140,8.52,WHOLE BLOOD,"PYROPOIKILOCYTOSIS, HEREDITARY; HPP","SPTA1, EL2, SPH3, HS3, HPP",182860,1q23.1,Blood
2386,266140,39.78,leukemia chronic myelogenous,"PYROPOIKILOCYTOSIS, HEREDITARY; HPP","SPTA1, EL2, SPH3, HS3, HPP",182860,1q23.1,
2387,266140,33.48,leukemia lymphoblastic,"PYROPOIKILOCYTOSIS, HEREDITARY; HPP","SPTA1, EL2, SPH3, HS3, HPP",182860,1q23.1,
2388,266150,9.85,skin,PYRUVATE CARBOXYLASE DEFICIENCY,PC,608786,11q13.2,Skin
2389,266150,12.71,Skeletal Muscle,PYRUVATE CARBOXYLASE DEFICIENCY,PC,608786,11q13.2,Muscle
2390,266200,9.71,leukemia chronic myelogenous,PYRUVATE KINASE DEFICIENCY OF RED CELLS,"PKLR, PK1",609712,1q22,
2391,266200,25.61,Liver,PYRUVATE KINASE DEFICIENCY OF RED CELLS,"PKLR, PK1",609712,1q22,Liver
2392,266200,31.5,bone marrow,PYRUVATE KINASE DEFICIENCY OF RED CELLS,"PKLR, PK1",609712,1q22,Bone Marrow
2393,266280,84.26,skin,RAPADILINO SYNDROME,"RECQL4, RTS, RECQ4",603780,8q24.3,Skin
2394,266280,15.74,Heart,RAPADILINO SYNDROME,"RECQL4, RTS, RECQ4",603780,8q24.3,Heart
2395,266500,10.72,spinal cord,"REFSUM DISEASE, CLASSIC","PHYH, PAHX",602026,10p13,Brain
2396,266500,13.34,skin,"REFSUM DISEASE, CLASSIC","PHYH, PAHX",602026,10p13,Skin
2397,266500,10.96,Skeletal Muscle,"REFSUM DISEASE, CLASSIC","PHYH, PAHX",602026,10p13,Muscle
2398,266500,13.0,Liver,"REFSUM DISEASE, CLASSIC","PHYH, PAHX",602026,10p13,Liver
2399,266510,28.21,Liver,PEROXISOME BIOGENESIS DISORDER 3B; PBD3B,"PEX12, PBD3A",601758,17q12,Liver
2400,266510,13.75,Ovary,PEROXISOME BIOGENESIS DISORDER 3B; PBD3B,"PEX12, PBD3A",601758,17q12,Ovary
2401,266510,19.12,skin,PEROXISOME BIOGENESIS DISORDER 3B; PBD3B,"PEX12, PBD3A",601758,17q12,Skin
2402,266510,9.43,fetal liver,PEROXISOME BIOGENESIS DISORDER 3B; PBD3B,"PEX12, PBD3A",601758,17q12,
2403,266600,8.79,CD4 T cells,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"IL6, IFNB2, BSF2, HSF, HGF",147620,7p15.3,Blood
2404,266600,8.79,CD4 T cells,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"NOD2, CARD15, IBD1, CD, YAOS, BLAUS",605956,16q12.1,Blood
2405,266600,14.71,Adrenal Cortex,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"IL6, IFNB2, BSF2, HSF, HGF",147620,7p15.3,Adrenal Gland
2406,266600,14.71,Adrenal Cortex,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"NOD2, CARD15, IBD1, CD, YAOS, BLAUS",605956,16q12.1,Adrenal Gland
2407,266600,8.99,Appendix,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"IL6, IFNB2, BSF2, HSF, HGF",147620,7p15.3,
2408,266600,8.99,Appendix,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"NOD2, CARD15, IBD1, CD, YAOS, BLAUS",605956,16q12.1,
2409,266600,9.18,Liver,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"IL6, IFNB2, BSF2, HSF, HGF",147620,7p15.3,Liver
2410,266600,9.18,Liver,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 1; IBD1,"NOD2, CARD15, IBD1, CD, YAOS, BLAUS",605956,16q12.1,Liver
2411,266900,14.19,Cerebellum Peduncles,SENIOR-LOKEN SYNDROME 1; SLSN1,"NPHP1, NPH1, SLSN1, JBTS4",607100,2q13,Brain
2412,266900,13.74,cerebellum,SENIOR-LOKEN SYNDROME 1; SLSN1,"NPHP1, NPH1, SLSN1, JBTS4",607100,2q13,Brain
2413,266900,32.68,kidney,SENIOR-LOKEN SYNDROME 1; SLSN1,"NPHP1, NPH1, SLSN1, JBTS4",607100,2q13,Kidney
2414,267300,71.49,kidney,"RENAL TUBULAR ACIDOSIS, DISTAL, WITH PROGRESSIVE NERVE DEAFNESS","ATP6B1, VPP3, ATP6V1B1",192132,2p13.3,Kidney
2415,268150,8.72,fetal liver,"RH-NULL, REGULATOR TYPE; RHNR","RHAG, RH50A, OHST, RHNR",180297,6p12.3,
2416,268150,20.43,Pituitary,"RH-NULL, REGULATOR TYPE; RHNR","RHAG, RH50A, OHST, RHNR",180297,6p12.3,Pituitary
2417,268150,11.56,Olfactory Bulb,"RH-NULL, REGULATOR TYPE; RHNR","RHAG, RH50A, OHST, RHNR",180297,6p12.3,Brain
2418,268150,9.58,Hypothalamus,"RH-NULL, REGULATOR TYPE; RHNR","RHAG, RH50A, OHST, RHNR",180297,6p12.3,Brain
2419,268220,8.43,Lung,RHABDOMYOSARCOMA 2; RMS2,"PAX3, WS1, HUP2, CDHS, WS3",606597,2q36.1,Lung
2420,268220,8.43,Lung,RHABDOMYOSARCOMA 2; RMS2,"PAX7, RMS2",167410,1p36.13,Lung
2421,268220,8.43,Lung,RHABDOMYOSARCOMA 2; RMS2,"FOXO1A, FKHR",136533,13q14.11,Lung
2422,268300,9.34,Heart,ROBERTS SYNDROME; RBS,ESCO2,609353,8p21.1,Heart
2423,268400,80.31,skin,ROTHMUND-THOMSON SYNDROME; RTS,"RECQL4, RTS, RECQ4",603780,8q24.3,Skin
2424,268800,11.29,skin,SANDHOFF DISEASE,HEXB,606873,5q13.3,Skin
2425,268800,11.61,Liver,SANDHOFF DISEASE,HEXB,606873,5q13.3,Liver
2426,268800,9.04,cerebellum,SANDHOFF DISEASE,HEXB,606873,5q13.3,Brain
2427,269700,12.69,Liver,"LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2; CGL2","BSCL2, SPG17, HMN5, PELD",606158,11q12.3,Liver
2428,269700,27.55,ADIPOCYTE,"LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2; CGL2","BSCL2, SPG17, HMN5, PELD",606158,11q12.3,Adipose Tissue
2429,269921,16.9,globus pallidus,SIALURIA,"GNE, GLCNE, IBM2, DMRV, NM",603824,9p13.3,Brain
2430,269921,11.85,cerebellum,SIALURIA,"GNE, GLCNE, IBM2, DMRV, NM",603824,9p13.3,Brain
2431,269921,11.46,PLACENTA,SIALURIA,"GNE, GLCNE, IBM2, DMRV, NM",603824,9p13.3,
2432,269921,23.32,skin,SIALURIA,"GNE, GLCNE, IBM2, DMRV, NM",603824,9p13.3,Skin
2433,269921,8.64,Liver,SIALURIA,"GNE, GLCNE, IBM2, DMRV, NM",603824,9p13.3,Liver
2434,270200,9.07,Liver,SJOGREN-LARSSON SYNDROME; SLS,"ALDH3A2, ALDH10, SLS, FALDH",609523,17p11.2,Liver
2435,270200,29.08,skin,SJOGREN-LARSSON SYNDROME; SLS,"ALDH3A2, ALDH10, SLS, FALDH",609523,17p11.2,Skin
2436,270400,9.47,skin,SMITH-LEMLI-OPITZ SYNDROME; SLOS,"DHCR7, SLOS",602858,11q13.4,Skin
2437,270400,10.33,fetal liver,SMITH-LEMLI-OPITZ SYNDROME; SLOS,"DHCR7, SLOS",602858,11q13.4,
2438,270685,10.5,Skeletal Muscle,"SPASTIC PARAPLEGIA 17, AUTOSOMAL DOMINANT; SPG17","BSCL2, SPG17, HMN5, PELD",606158,11q12.3,Muscle
2439,270685,33.03,spinal cord,"SPASTIC PARAPLEGIA 17, AUTOSOMAL DOMINANT; SPG17","BSCL2, SPG17, HMN5, PELD",606158,11q12.3,Brain
2440,270960,30.32,testis,SPERMATOGENIC FAILURE 4; SPGF4,"SYCP3, SCP3, COR1, SPGF4, RPRGL4",604759,12q23.2,Testis
2441,270960,36.84,Testis Germ Cell,SPERMATOGENIC FAILURE 4; SPGF4,"SYCP3, SCP3, COR1, SPGF4, RPRGL4",604759,12q23.2,Testis
2442,270960,16.97,Testis Seminiferous Tubule,SPERMATOGENIC FAILURE 4; SPGF4,"SYCP3, SCP3, COR1, SPGF4, RPRGL4",604759,12q23.2,Testis
2443,270970,13.77,Liver,"SPHEROCYTOSIS, TYPE 3; SPH3","SPTA1, EL2, SPH3, HS3, HPP",182860,1q23.1,Liver
2444,270970,29.5,bone marrow,"SPHEROCYTOSIS, TYPE 3; SPH3","SPTA1, EL2, SPH3, HS3, HPP",182860,1q23.1,Bone Marrow
2445,271900,15.06,Whole Brain,CANAVAN DISEASE,ASPA,608034,17p13.2,Brain
2446,271900,8.25,Thalamus,CANAVAN DISEASE,ASPA,608034,17p13.2,Brain
2447,271900,8.43,Pons,CANAVAN DISEASE,ASPA,608034,17p13.2,Brain
2448,271900,17.34,Cerebellum Peduncles,CANAVAN DISEASE,ASPA,608034,17p13.2,Brain
2449,271900,11.75,cerebellum,CANAVAN DISEASE,ASPA,608034,17p13.2,Brain
2450,271900,10.46,spinal cord,CANAVAN DISEASE,ASPA,608034,17p13.2,Brain
2451,272200,14.94,bone marrow,MULTIPLE SULFATASE DEFICIENCY; MSD,"SUMF1, FGE",607939,3p26.1,Bone Marrow
2452,272200,17.29,skin,MULTIPLE SULFATASE DEFICIENCY; MSD,"SUMF1, FGE",607939,3p26.1,Skin
2453,272200,8.25,Liver,MULTIPLE SULFATASE DEFICIENCY; MSD,"SUMF1, FGE",607939,3p26.1,Liver
2454,272300,30.12,Liver,"SULFITE OXIDASE DEFICIENCY, ISOLATED; ISOD",SUOX,606887,12q13.2,Liver
2455,272300,13.61,PLACENTA,"SULFITE OXIDASE DEFICIENCY, ISOLATED; ISOD",SUOX,606887,12q13.2,
2456,273800,12.55,Monocytes,GLANZMANN THROMBASTHENIA; GT,"ITGA2B, GP2B, CD41B, GT, BDPLT2, BDPLT16",607759,17q21.31,Blood
2457,273800,12.55,Monocytes,GLANZMANN THROMBASTHENIA; GT,"ITGB3, GP3A, GT, BDPLT2, BDPLT16",173470,17q21.32,Blood
2458,274300,8.55,Hypothalamus,"THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL RECESSIVE; GRTH","THRB, ERBA2, THR1, PRTH",190160,3p24.2,Brain
2459,274300,59.79,Thyroid,"THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL RECESSIVE; GRTH","THRB, ERBA2, THR1, PRTH",190160,3p24.2,Thyroid
2460,274300,22.43,Pituitary,"THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL RECESSIVE; GRTH","THRB, ERBA2, THR1, PRTH",190160,3p24.2,Pituitary
2461,274500,53.46,Thyroid,THYROID DYSHORMONOGENESIS 2A; TDH2A,"TPO, TPX, TDH2A",606765,2p25.3,Thyroid
2462,275100,46.73,Thyroid,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 4; CHNG4","TSHB, CHNG4",188540,1p13.2,Thyroid
2463,275100,12.48,Hypothalamus,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 4; CHNG4","TSHB, CHNG4",188540,1p13.2,Brain
2464,275100,24.32,Pituitary,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 4; CHNG4","TSHB, CHNG4",188540,1p13.2,Pituitary
2465,275200,64.22,Thyroid,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 1; CHNG1","TSHR, CHNG1",603372,14q31.1,Thyroid
2466,275200,10.39,Pituitary,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 1; CHNG1","TSHR, CHNG1",603372,14q31.1,Pituitary
2467,275355,23.23,TONGUE,"SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC","TNFRSF10B, DR5, TRAILR2",603612,8p21.3,
2468,275355,23.23,TONGUE,"SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC",ING1,601566,13q34,
2469,275355,10.09,skin,"SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC","TNFRSF10B, DR5, TRAILR2",603612,8p21.3,Skin
2470,275355,10.09,skin,"SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC",ING1,601566,13q34,Skin
2471,275355,22.51,lymph node,"SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC","TNFRSF10B, DR5, TRAILR2",603612,8p21.3,
2472,275355,22.51,lymph node,"SQUAMOUS CELL CARCINOMA, HEAD AND NECK; HNSCC",ING1,601566,13q34,
2473,275630,14.12,skin,CHANARIN-DORFMAN SYNDROME; CDS,"ABHD5, CGI58, IECN2, NCIE2",604780,3p21.33,Skin
2474,275630,14.22,Liver,CHANARIN-DORFMAN SYNDROME; CDS,"ABHD5, CGI58, IECN2, NCIE2",604780,3p21.33,Liver
2475,275900,11.19,Skeletal Muscle,"SPASTIC PARAPLEGIA 20, AUTOSOMAL RECESSIVE; SPG20",SPG20,607111,13q13.3,Muscle
2476,275900,35.38,spinal cord,"SPASTIC PARAPLEGIA 20, AUTOSOMAL RECESSIVE; SPG20",SPG20,607111,13q13.3,Brain
2477,276300,29.4,Parietal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MLH1, COCA2, HNPCC2",120436,3p22.2,Brain
2478,276300,29.4,Parietal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MSH2, COCA1, FCC1, HNPCC1",609309,2p21-p16,Brain
2479,276300,29.4,Parietal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MSH6, GTBP, HNPCC5",600678,2p16.3,Brain
2480,276300,29.4,Parietal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"PMS2, PMSL2, HNPCC4",600259,7p22.1,Brain
2481,276300,11.28,Temporal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MLH1, COCA2, HNPCC2",120436,3p22.2,Brain
2482,276300,11.28,Temporal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MSH2, COCA1, FCC1, HNPCC1",609309,2p21-p16,Brain
2483,276300,11.28,Temporal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MSH6, GTBP, HNPCC5",600678,2p16.3,Brain
2484,276300,11.28,Temporal Lobe,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"PMS2, PMSL2, HNPCC4",600259,7p22.1,Brain
2485,276300,12.42,cerebellum,MISMATCH REPAIR CANCER SYNDROME; MMRCS,"MLH1, COCA2, HNPCC2",120436,3p22.2,Brain
